uuid,parameter,unit,value,frequency,date,longitude,latitude,height,validation,note
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,87.46922,,2021-10-18T00:00:00.0,12.50187,45.95089,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,31.7201,,2021-10-18T00:00:00.0,13.26213,45.81078,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,15.59994,,2021-10-18T00:00:00.0,13.54308,45.84299,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,69.3331,,2021-10-18T00:00:00.0,13.24069,46.06612,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,82.91518,,2021-10-18T00:00:00.0,13.22964,46.07162,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,86.04583,,2021-10-18T00:00:00.0,13.75605,45.64232,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,17.25718,,2021-10-18T00:00:00.0,13.48636,45.73162,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,87.47876,,2021-10-18T00:00:00.0,13.61633,45.93701,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,75.3928,,2021-10-18T00:00:00.0,13.78895,45.65439,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,109.21503,,2021-10-18T00:00:00.0,12.65594,45.96262,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,32.91116,,2021-10-17T00:00:00.0,13.26213,45.81078,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,91.76323,,2021-10-17T00:00:00.0,12.65594,45.96262,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,16.3885,,2021-10-17T00:00:00.0,13.47473,46.51007,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,70.66087,,2021-10-17T00:00:00.0,13.76608,45.64049,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,10.05223,,2021-10-17T00:00:00.0,13.54308,45.84299,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,61.44847,,2021-10-17T00:00:00.0,13.24069,46.06612,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,30.82566,,2021-10-17T00:00:00.0,13.5445,45.80296,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,23.91964,,2021-10-17T00:00:00.0,13.52205,45.80518,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,18.90269,,2021-10-17T00:00:00.0,13.50112,45.83643,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,72.36333,,2021-10-17T00:00:00.0,13.75605,45.64232,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,49.30941,,2021-10-17T00:00:00.0,13.78895,45.65439,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,41.76286,,2021-10-17T00:00:00.0,13.3934,45.97331,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,24.36054,,2021-10-17T00:00:00.0,13.42329,45.79948,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,64.34597,,2021-10-17T00:00:00.0,13.61633,45.93701,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,55.00948,,2021-10-17T00:00:00.0,12.61871,45.95767,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,11.45985,,2021-10-17T00:00:00.0,13.48636,45.73162,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,39.71302,,2021-10-17T00:00:00.0,13.06689,46.22101,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,37.03829,,2021-10-17T00:00:00.0,13.2714,45.82199,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,73.25694,,2021-10-17T00:00:00.0,13.22964,46.07162,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,56.07365,,2021-10-17T00:00:00.0,12.50187,45.95089,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,26.02788,,2021-10-16T00:00:00.0,13.3934,45.97331,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,0.0,,2021-10-16T00:00:00.0,13.48636,45.73162,,true,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,19.38475,,2021-10-16T00:00:00.0,13.47473,46.51007,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,29.83454,,2021-10-16T00:00:00.0,13.50112,45.83643,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,53.66133,,2021-10-16T00:00:00.0,13.61633,45.93701,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,45.22331,,2021-10-16T00:00:00.0,13.76608,45.64049,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,27.83048,,2021-10-16T00:00:00.0,13.06689,46.22101,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,9.03868,,2021-10-16T00:00:00.0,13.54308,45.84299,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,62.20267,,2021-10-16T00:00:00.0,13.22964,46.07162,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,86.52987,,2021-10-16T00:00:00.0,12.61871,45.95767,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,38.21635,,2021-10-16T00:00:00.0,13.24069,46.06612,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,21.61134,,2021-10-16T00:00:00.0,13.2714,45.82199,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,82.53889,,2021-10-16T00:00:00.0,12.50187,45.95089,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,23.61639,,2021-10-16T00:00:00.0,13.26213,45.81078,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,43.51844,,2021-10-16T00:00:00.0,13.5445,45.80296,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,18.92588,,2021-10-16T00:00:00.0,13.78895,45.65439,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,17.11246,,2021-10-16T00:00:00.0,13.52205,45.80518,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,59.29881,,2021-10-16T00:00:00.0,12.65594,45.96262,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,20.42418,,2021-10-16T00:00:00.0,13.42329,45.79948,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,26.44455,,2021-10-16T00:00:00.0,13.75605,45.64232,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,14.26936,,2021-10-15T00:00:00.0,13.54308,45.84299,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,48.87016,,2021-10-15T00:00:00.0,13.06689,46.22101,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,73.55064,,2021-10-15T00:00:00.0,13.22964,46.07162,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,23.23451,,2021-10-15T00:00:00.0,13.47473,46.51007,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,92.47918,,2021-10-15T00:00:00.0,12.65594,45.96262,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,62.90266,,2021-10-15T00:00:00.0,13.61633,45.93701,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,32.269,,2021-10-15T00:00:00.0,13.26213,45.81078,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,26.30661,,2021-10-15T00:00:00.0,13.42329,45.79948,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,26.32478,,2021-10-15T00:00:00.0,13.78895,45.65439,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,17.4516,,2021-10-15T00:00:00.0,13.48636,45.73162,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,45.05999,,2021-10-15T00:00:00.0,13.5445,45.80296,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,45.92729,,2021-10-15T00:00:00.0,13.3934,45.97331,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,36.39492,,2021-10-15T00:00:00.0,13.75605,45.64232,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,15.7752,,2021-10-15T00:00:00.0,13.52205,45.80518,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,42.47611,,2021-10-15T00:00:00.0,13.76608,45.64049,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,30.83561,,2021-10-15T00:00:00.0,13.50112,45.83643,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,57.88207,,2021-10-15T00:00:00.0,12.50187,45.95089,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,64.64021,,2021-10-15T00:00:00.0,13.24069,46.06612,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,66.85547,,2021-10-15T00:00:00.0,12.61871,45.95767,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,43.11099,,2021-10-15T00:00:00.0,13.2714,45.82199,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,34.20786,,2021-10-14T00:00:00.0,13.42329,45.79948,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,70.84624,,2021-10-14T00:00:00.0,13.61633,45.93701,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,23.76601,,2021-10-14T00:00:00.0,13.52205,45.80518,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,38.97945,,2021-10-14T00:00:00.0,13.2714,45.82199,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,53.33949,,2021-10-14T00:00:00.0,13.24069,46.06612,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,14.04543,,2021-10-14T00:00:00.0,13.48636,45.73162,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,24.20273,,2021-10-14T00:00:00.0,13.47473,46.51007,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,62.57418,,2021-10-14T00:00:00.0,12.50187,45.95089,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,43.1873,,2021-10-14T00:00:00.0,13.06689,46.22101,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,39.46976,,2021-10-14T00:00:00.0,13.50112,45.83643,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,34.98294,,2021-10-14T00:00:00.0,13.78895,45.65439,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,58.51754,,2021-10-14T00:00:00.0,13.75605,45.64232,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,15.96385,,2021-10-14T00:00:00.0,13.54308,45.84299,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,78.82182,,2021-10-14T00:00:00.0,12.61871,45.95767,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,41.99733,,2021-10-14T00:00:00.0,13.5445,45.80296,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,81.74408,,2021-10-14T00:00:00.0,12.65594,45.96262,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,68.81738,,2021-10-14T00:00:00.0,13.22964,46.07162,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,32.17416,,2021-10-14T00:00:00.0,13.26213,45.81078,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,44.87489,,2021-10-14T00:00:00.0,13.3934,45.97331,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,55.0159,,2021-10-14T00:00:00.0,13.76608,45.64049,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,42.49286,,2021-10-13T00:00:00.0,13.61633,45.93701,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,26.14845,,2021-10-13T00:00:00.0,13.26213,45.81078,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,67.64382,,2021-10-13T00:00:00.0,12.61871,45.95767,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,38.55668,,2021-10-13T00:00:00.0,12.50187,45.95089,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,13.86491,,2021-10-13T00:00:00.0,13.50112,45.83643,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,33.52824,,2021-10-13T00:00:00.0,13.3934,45.97331,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,14.88898,,2021-10-13T00:00:00.0,13.48636,45.73162,,false,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,20.6197,,2021-10-13T00:00:00.0,13.2714,45.82199,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,57.30103,,2021-10-13T00:00:00.0,12.65594,45.96262,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,59.97279,,2021-10-13T00:00:00.0,13.22964,46.07162,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,22.77028,,2021-10-13T00:00:00.0,13.42329,45.79948,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,26.81022,,2021-10-13T00:00:00.0,13.47473,46.51007,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,57.38549,,2021-10-13T00:00:00.0,13.75605,45.64232,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,9.01146,,2021-10-13T00:00:00.0,13.54308,45.84299,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,14.90237,,2021-10-13T00:00:00.0,13.52205,45.80518,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,56.59547,,2021-10-13T00:00:00.0,13.78895,45.65439,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,58.58341,,2021-10-13T00:00:00.0,13.76608,45.64049,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,48.3409,,2021-10-13T00:00:00.0,13.24069,46.06612,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,37.49325,,2021-10-13T00:00:00.0,13.06689,46.22101,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,25.12685,,2021-10-13T00:00:00.0,13.5445,45.80296,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,27.49986,,2021-10-12T00:00:00.0,13.47473,46.51007,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,23.05646,,2021-10-12T00:00:00.0,13.50112,45.83643,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,12.37061,,2021-10-12T00:00:00.0,13.52205,45.80518,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,71.0616,,2021-10-12T00:00:00.0,12.65594,45.96262,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,42.42858,,2021-10-12T00:00:00.0,13.06689,46.22101,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,59.95875,,2021-10-12T00:00:00.0,12.61871,45.95767,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,67.89617,,2021-10-12T00:00:00.0,13.76608,45.64049,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,48.85212,,2021-10-12T00:00:00.0,13.24069,46.06612,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,10.61561,,2021-10-12T00:00:00.0,13.54308,45.84299,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,62.17,,2021-10-12T00:00:00.0,12.50187,45.95089,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,70.67148,,2021-10-12T00:00:00.0,13.75605,45.64232,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,24.58193,,2021-10-12T00:00:00.0,13.42329,45.79948,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,41.29281,,2021-10-12T00:00:00.0,13.78895,45.65439,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,26.58502,,2021-10-12T00:00:00.0,13.5445,45.80296,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,54.83138,,2021-10-12T00:00:00.0,13.3934,45.97331,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,16.21254,,2021-10-12T00:00:00.0,13.48636,45.73162,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,48.48591,,2021-10-12T00:00:00.0,13.61633,45.93701,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,68.23609,,2021-10-12T00:00:00.0,13.22964,46.07162,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,13.84819,,2021-10-11T00:00:00.0,13.48636,45.73162,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,74.87126,,2021-10-11T00:00:00.0,13.22964,46.07162,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,30.66183,,2021-10-11T00:00:00.0,13.78895,45.65439,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,45.21136,,2021-10-11T00:00:00.0,12.50187,45.95089,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,37.49086,,2021-10-11T00:00:00.0,13.06689,46.22101,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,42.04249,,2021-10-11T00:00:00.0,13.61633,45.93701,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,27.69956,,2021-10-11T00:00:00.0,13.5445,45.80296,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,10.92259,,2021-10-11T00:00:00.0,13.54308,45.84299,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,16.52579,,2021-10-11T00:00:00.0,13.47473,46.51007,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,62.20663,,2021-10-11T00:00:00.0,12.65594,45.96262,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,22.18943,,2021-10-11T00:00:00.0,13.52205,45.80518,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,0.0,,2021-10-11T00:00:00.0,13.75605,45.64232,,true,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,49.79907,,2021-10-11T00:00:00.0,13.24069,46.06612,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,57.09614,,2021-10-11T00:00:00.0,12.61871,45.95767,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,25.80401,,2021-10-11T00:00:00.0,13.50112,45.83643,,false,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,47.91336,,2021-10-11T00:00:00.0,13.3934,45.97331,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,17.29696,,2021-10-11T00:00:00.0,13.76608,45.64049,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,36.48616,,2021-10-11T00:00:00.0,13.42329,45.79948,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,7.31512,,2021-10-10T00:00:00.0,13.54308,45.84299,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,0.0,,2021-10-10T00:00:00.0,13.75605,45.64232,,true,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,39.35345,,2021-10-10T00:00:00.0,12.50187,45.95089,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,9.24346,,2021-10-10T00:00:00.0,13.78895,45.65439,,false,
2386910a-cef4-4c38-886f-6156de25833d,Biossido d'azoto,ug/m3,0.0,,2021-10-10T00:00:00.0,13.26213,45.81078,,true,
35ed08a5-9e7c-4b65-8cb7-b7b9dace460c,Biossido d'azoto,ug/m3,0.0,,2021-10-10T00:00:00.0,13.2714,45.82199,,true,
acd6a304-847b-4696-8b26-a4b1295a2055,Biossido d'azoto,ug/m3,13.10756,,2021-10-10T00:00:00.0,13.3934,45.97331,,false,
3f0d4fd8-f3ae-4ab9-a8fe-19bc5d673191,Biossido d'azoto,ug/m3,5.55728,,2021-10-10T00:00:00.0,13.47473,46.51007,,false,
4be1c774-6f6a-4cd7-abc6-528decf8a7d0,Biossido d'azoto,ug/m3,4.55056,,2021-10-10T00:00:00.0,13.76608,45.64049,,false,
53a84180-7429-4ea6-b0e8-c6d970d204f5,Biossido d'azoto,ug/m3,16.45249,,2021-10-10T00:00:00.0,13.24069,46.06612,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,11.97318,,2021-10-10T00:00:00.0,13.42329,45.79948,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,16.80358,,2021-10-10T00:00:00.0,13.48636,45.73162,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,10.72234,,2021-10-10T00:00:00.0,13.5445,45.80296,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,10.6918,,2021-10-10T00:00:00.0,13.61633,45.93701,,false,
24f33cb5-0b4c-4d48-985a-f5f2cc184fcc,Biossido d'azoto,ug/m3,30.34529,,2021-10-10T00:00:00.0,13.22964,46.07162,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,36.10812,,2021-10-10T00:00:00.0,12.65594,45.96262,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,7.54853,,2021-10-10T00:00:00.0,13.52205,45.80518,,false,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,34.75953,,2021-10-10T00:00:00.0,12.61871,45.95767,,false,
d79e360c-9a0e-4086-bd3a-1b0ec533be6b,Biossido d'azoto,ug/m3,18.4338,,2021-10-10T00:00:00.0,13.06689,46.22101,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,9.08899,,2021-10-10T00:00:00.0,13.50112,45.83643,,false,
cbba0f79-2942-4ce1-8721-33437b2fcc18,Biossido d'azoto,ug/m3,16.7643,,2021-10-09T00:00:00.0,13.48636,45.73162,,false,
396cb2fe-1c2d-412b-addf-af348beebaf3,Biossido d'azoto,ug/m3,19.23118,,2021-10-09T00:00:00.0,13.52205,45.80518,,false,
19ffee97-0b0e-48eb-9fb7-817d42648d38,Biossido d'azoto,ug/m3,6.19374,,2021-10-09T00:00:00.0,13.54308,45.84299,,false,
0c7d4333-b288-4104-ae5e-6564a76679f0,Biossido d'azoto,ug/m3,23.71836,,2021-10-09T00:00:00.0,13.61633,45.93701,,false,
6f3f6e5a-1382-4dc7-a300-46b39da5308c,Biossido d'azoto,ug/m3,0.0,,2021-10-09T00:00:00.0,13.75605,45.64232,,true,
5a3cfa45-2530-4ded-967a-40b32a1f309c,Biossido d'azoto,ug/m3,40.83137,,2021-10-09T00:00:00.0,12.61871,45.95767,,false,
1e7245ad-9ebf-4795-b3f3-1960830214f2,Biossido d'azoto,ug/m3,54.67815,,2021-10-09T00:00:00.0,12.50187,45.95089,,false,
7555623a-7073-4db3-b173-43961e3cf2fd,Biossido d'azoto,ug/m3,21.8371,,2021-10-09T00:00:00.0,13.42329,45.79948,,false,
13fb98a5-ddca-49e7-9da1-7d1e4502f8e3,Biossido d'azoto,ug/m3,41.81012,,2021-10-09T00:00:00.0,12.65594,45.96262,,false,
18916990-9396-48a5-b73e-253bc01eebae,Biossido d'azoto,ug/m3,22.21425,,2021-10-09T00:00:00.0,13.5445,45.80296,,false,
b46efdfb-ce36-4f19-943f-0edd42cb4380,Biossido d'azoto,ug/m3,21.27352,,2021-10-09T00:00:00.0,13.50112,45.83643,,false,
4c632eeb-12ba-4fe5-8e7a-95ea1c0ff785,Biossido d'azoto,ug/m3,18.43566,,2021-10-09T00:00:00.0,13.78895,45.65439,,false,
